STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15
0.0,0.0,2001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,9
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,5.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,41
0.0,0.0,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2001,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
0.0,0.0,2001,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2001,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,9
0.0,0.0,2001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,6
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2001,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,3.0,18.0,18.0,1.0,0.0,15.0,1.0,0.0,2.0,1.0,9.0,68
0.0,0.0,2001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,2001,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16
0.0,0.0,2001,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14
0.0,0.0,2001,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2001,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,43
0.0,0.0,2001,3.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,2001,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18
0.0,0.0,2001,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13
0.0,0.0,2001,17.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,43
0.0,0.0,2001,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,11
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
0.0,0.0,2001,5.0,15.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,36
0.0,0.0,2001,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10
0.0,0.0,2001,76.0,64.0,28.0,0.0,0.0,9.0,4.0,0.0,0.0,3.0,63.0,247
0.0,0.0,2001,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15
0.0,0.0,2001,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28
0.0,0.0,2001,6.0,6.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,106
0.0,0.0,2001,5.0,25.0,6.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,56.0,102
0.0,0.0,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6
0.0,0.0,2001,1.0,14.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,54
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4
0.0,0.0,2001,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28
0.0,0.0,2001,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,21
0.0,0.0,2001,7.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,18
0.0,0.0,2001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
0.0,0.0,2001,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16
0.0,0.0,2001,5.0,20.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,52
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3
0.0,0.0,2001,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18
0.0,0.0,2001,9.0,21.0,6.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,66.0,115
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2001,8.0,27.0,6.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,17.0,69
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,2001,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28
0.0,0.0,2001,3.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,15
0.0,0.0,2001,12.0,25.0,10.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,25.0,77
0.0,0.0,2001,2.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,21
0.0,0.0,2001,2.0,29.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,45
0.0,0.0,2001,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23
0.0,0.0,2001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11
0.0,0.0,2001,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,17
0.0,0.0,2001,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15
0.0,0.0,2001,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19
0.0,0.0,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5
0.0,0.0,2001,2.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,32
0.0,0.0,2001,4.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,35
0.0,0.0,2001,5.0,30.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,75
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9
0.0,0.0,2001,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24
0.0,0.0,2001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,28
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,14
0.0,0.0,2001,4.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,32
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9
0.0,0.0,2001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,9
0.0,0.0,2001,3.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,92
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7
0.0,0.0,2001,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,49
0.0,0.0,2001,103.0,390.0,100.0,7.0,8.0,69.0,4.0,0.0,0.0,4.0,740.0,1425
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,24
0.0,0.0,2001,3.0,2.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,12.0,29
0.0,0.0,2001,2.0,15.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,36
0.0,0.0,2001,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,2001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,40
0.0,0.0,2001,30.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0.0,0.0,2001,4.0,28.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,54
0.0,0.0,2001,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,53
0.0,0.0,2001,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
0.0,0.0,2001,0.0,0.0,2.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,20
0.0,0.0,2001,2.0,20.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,21.0,49
0.0,0.0,2001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8
0.0,0.0,2001,6.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18
0.0,0.0,2001,12.0,13.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,62
0.0,0.0,2001,3.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,18
0.0,0.0,2001,5.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,7.0,28
0.0,0.0,2001,0.0,1.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,20
0.0,0.0,2001,7.0,43.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0,159
0.0,0.0,2001,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,2001,2.0,11.0,33.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,36.0,93
0.0,0.0,2001,4.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,24
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5
0.0,0.0,2001,8.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,60
0.0,0.0,2001,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2001,4.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,22
0.0,0.0,2001,6.0,11.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,34
0.0,0.0,2001,3.0,15.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,36.0,68
0.0,0.0,2001,9.0,12.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,64
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7
0.0,0.0,2001,7.0,37.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,88
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4
0.0,0.0,2001,13.0,25.0,4.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,6.0,71
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,7
0.0,0.0,2001,2.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,20
0.0,0.0,2001,9.0,24.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,19.0,0.0,70
0.0,0.0,2001,6.0,13.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,22.0,56
0.0,0.0,2001,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2001,3.0,9.0,12.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,35
0.0,0.0,2001,9.0,3.0,11.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,43
0.0,0.0,2001,4.0,5.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,10.0,30
0.0,0.0,2001,6.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34
0.0,0.0,2001,5.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,34
0.0,0.0,2001,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,11
0.0,0.0,2001,203.0,367.0,210.0,17.0,4.0,281.0,21.0,1.0,1.0,43.0,473.0,1621
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2001,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6
0.0,0.0,2001,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2001,2.0,17.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,68
0.0,0.0,2001,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2001,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9
0.0,0.0,2001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2001,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7
0.0,0.0,2001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
