STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON,VIOLENT_CRIME_INDEX,WOMEN_CRIME_INDEX,PROPERTY_CRIME_INDEX,IS_SPIKE,DISTRICT_NORM,DISTRICT_CENSUS,POPULATION,POP_MALE,POP_FEMALE,POP_URBAN,POP_RURAL,POP_SC,POP_ST,LITERATE,WORKERS_TOTAL,LITERACY_RATE,SEX_RATIO,URBANIZATION_RATE,SC_PERCENTAGE,ST_PERCENTAGE,WORKER_PARTICIPATION,VULNERABILITY_INDEX,MURDER_PER_LAKH,RAPE_PER_LAKH,KIDNAPPING_ABDUCTION_PER_LAKH,TOTAL_CRIMES_PER_LAKH,THEFT_PER_LAKH,BURGLARY_PER_LAKH,DOWRY_DEATHS_PER_LAKH,VIOLENT_CRIME_INDEX_PER_LAKH,WOMEN_CRIME_INDEX_PER_LAKH,PROPERTY_CRIME_INDEX_PER_LAKH
KARNATAKA,UDUPI,2011,22,9.0,0,5,0,5.0,9,3.0,6.0,1,0.0,27,162.0,175,59,116.0,99,15,69,1.0,1,291.0,1,45,1.0,42,0.0,12,1591,2578.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,-3.85,5279.0,LOW,0,33,13.3409,74.7421,64,93,480.0,0,UDUPI,UDUPI,1177361.0,562131.0,615230.0,0.0,0.0,75429.0,52897.0,926429.0,513241.0,78.69,1094.5,0.0,6.41,4.49,43.59,41.8,1.87,0.42,0.76,453.98,14.86,13.76,0.08,5.44,7.9,40.77
KARNATAKA,UDUPI,2012,14,18.0,3,5,0,5.0,12,3.0,9.0,5,3.0,36,139.0,115,48,67.0,119,4,37,1.0,8,285.0,0,41,1.0,38,0.0,13,1557,2454.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,-5.71,5314.7,LOW,0,33,13.3409,74.7421,72,84,343.0,0,UDUPI,UDUPI,1177361.0,562131.0,615230.0,0.0,0.0,75429.0,52897.0,926429.0,513241.0,78.69,1094.5,0.0,6.41,4.49,43.59,41.8,1.19,0.42,1.02,428.08,9.77,11.81,0.0,6.12,7.13,29.13
Karnataka,UDUPI,2013,20,26.0,0,22,0,22.0,23,11.0,12.0,7,3.0,41,110.0,120,45,75.0,128,6,146,0.0,7,332.0,2,67,0.0,78,0.0,5,1524,2667.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499.0,9.11,5294.7,LOW,0,33,13.3409,74.7421,113,169,427.0,0,UDUPI,UDUPI,1177361.0,562131.0,615230.0,0.0,0.0,75429.0,52897.0,926429.0,513241.0,78.69,1094.5,0.0,6.41,4.49,43.59,41.8,1.7,1.87,1.95,467.06,10.19,9.34,0.17,9.6,14.35,36.27
KARNATAKA,UTTAR KANNADA,2001,17,14.0,0,4,0,4.0,5,3.0,2.0,1,0.0,5,70.0,81,24,57.0,118,11,11,1.0,4,437.0,3,27,2.0,34,0.0,0,1474,2319.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4728.0,0.0,4728.0,LOW,0,34,,,32,68,197.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2002,28,12.0,1,5,0,5.0,2,1.0,1.0,0,0.0,7,82.0,83,24,59.0,123,2,18,5.0,4,385.0,1,38,5.0,33,0.0,0,1501,2335.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760.0,0.68,4744.0,LOW,0,34,,,42,77,209.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2003,23,22.0,0,0,0,0.0,1,1.0,0.0,3,0.0,6,64.0,85,27,58.0,93,5,11,1.0,2,396.0,0,37,3.0,25,0.0,0,1529,2306.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.0,-1.3,4728.7,LOW,0,34,,,33,62,192.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2004,24,16.0,0,2,0,2.0,4,2.0,2.0,3,0.0,19,82.0,73,24,49.0,94,1,9,1.0,6,388.0,3,28,0.0,25,0.0,0,1518,2296.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671.0,-0.57,4709.7,LOW,0,34,,,52,58,189.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2005,22,24.0,1,3,0,3.0,7,1.0,6.0,3,0.0,11,70.0,75,20,55.0,71,7,23,1.0,18,362.0,2,42,1.0,40,0.0,0,1540,2323.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.0,1.28,4700.0,LOW,0,34,,,46,87,195.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2006,31,25.0,4,7,0,7.0,5,0.0,5.0,3,0.0,6,104.0,86,26,60.0,72,9,13,2.0,4,272.0,0,49,0.0,42,0.0,0,1545,2279.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656.0,-1.59,4686.0,LOW,0,34,,,52,98,238.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2007,19,16.0,3,4,0,4.0,7,6.0,1.0,1,0.0,19,70.0,75,15,60.0,63,9,20,2.0,8,342.0,1,63,2.0,60,0.0,0,1557,2341.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768.0,2.41,4718.3,LOW,0,34,,,50,128,189.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2008,18,15.0,3,10,0,10.0,11,9.0,2.0,4,1.0,13,89.0,95,41,54.0,57,13,30,1.0,8,357.0,1,46,7.0,84,0.0,0,1717,2580.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.0,10.65,4900.0,LOW,0,34,,,56,141,268.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2009,18,20.0,7,9,0,9.0,10,10.0,0.0,11,0.0,24,73.0,73,19,54.0,85,2,33,0.0,15,310.0,2,54,5.0,63,0.0,0,1789,2603.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5298.0,0.42,5114.0,LOW,0,34,,,72,128,200.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2010,22,17.0,22,11,0,11.0,13,11.0,2.0,2,0.0,17,84.0,100,33,67.0,104,15,27,2.0,7,366.0,0,78,3.0,66,0.0,0,2037,2993.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.0,15.33,5561.3,LOW,0,34,,,65,155,259.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2011,29,20.0,14,11,0,11.0,7,4.0,3.0,1,1.0,2,86.0,79,30,49.0,96,16,24,1.0,10,369.0,3,73,12.0,75,0.0,0,2047,2976.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.0,-1.0,5819.0,LOW,0,34,,,50,162,235.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,UTTAR KANNADA,2012,33,23.0,2,7,0,7.0,11,10.0,1.0,0,3.0,21,100.0,77,21,56.0,112,5,46,2.0,18,361.0,1,97,8.0,78,0.0,0,1823,2828.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.0,-4.93,5970.0,LOW,0,34,,,72,183,249.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karnataka,UTTAR KANNADA,2013,18,24.0,0,17,0,17.0,51,38.0,13.0,4,1.0,35,67.0,99,38,61.0,128,7,138,0.0,11,482.0,6,155,13.0,94,0.0,0,1627,2977.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6121.0,6.43,5973.7,LOW,0,34,,,125,272,349.0,0,UTTAR KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,YADGIRI,2010,23,51.0,0,5,0,5.0,20,0.0,20.0,3,0.0,3,59.0,67,25,42.0,202,0,24,3.0,5,341.0,3,65,3.0,47,0.0,5,613,1542.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.0,0.0,3176.0,LOW,0,35,,,54,120,175.0,0,YADGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,YADGIRI,2011,25,21.0,0,9,0,9.0,26,0.0,26.0,2,0.0,7,55.0,71,29,42.0,186,2,36,0.0,6,353.0,2,69,0.0,65,0.0,135,522,1592.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,3.59,3233.0,LOW,0,35,,,69,145,193.0,0,YADGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,YADGIRI,2012,26,37.0,0,9,0,9.0,22,20.0,2.0,1,0.0,5,51.0,66,35,31.0,179,1,28,0.0,27,289.0,0,97,9.0,63,0.0,127,449,1486.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.0,-6.72,3178.3,LOW,0,35,,,63,169,181.0,0,YADGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karnataka,YADGIRI,2013,33,31.0,1,16,0,16.0,29,23.0,6.0,1,0.0,8,46.0,54,29,25.0,204,0,30,0.0,2,558.0,3,123,0.0,61,0.0,131,158,1489.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.0,0.26,3145.3,LOW,0,35,,,87,203,159.0,0,YADGIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karnataka,ZZ TOTAL,2013,1601,1984.0,92,1030,1,1029.0,1836,1359.0,477.0,280,512.0,2150,6003.0,19756,9559,10197.0,7237,477,6598,66.0,332,21118.0,277,3913,137.0,3276,0.0,897,57117,136689.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296000.0,0.0,296000.0,HIGH,2,36,,,6897,8496,42393.0,0,ZZ TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
